student_id,name,branch,guardian_contact,mentor_id,rolling_attendance_90d,overall_avg_score,max_attempts_overall,avg_score_Mathematics-I,avg_score_Physics,avg_score_Programming,amount_due,amount_paid,status,overdue_days,risk_score,risk_reasons,risk_band
2885,Vrinda Oza,Computer Science,9876540885,1049,95.55555555555556,75.38222222222221,3,72.92666666666666,73.28666666666666,79.93333333333334,150000,150000,Paid,23,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2886,Vedhika Narula,Computer Science,9876540886,1003,97.77777777777777,76.91555555555556,3,83.15666666666667,70.99666666666667,76.59333333333333,150000,150000,Paid,44,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2887,Girindra Pal,Electrical,9876540887,1048,93.33333333333333,63.58222222222222,3,78.07666666666667,34.36666666666667,78.30333333333333,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2888,Saumya Bajwa,Electrical,9876540888,1015,97.77777777777777,80.99666666666667,3,86.48666666666666,74.83333333333333,81.67,150000,150000,Paid,16,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2889,Lucky Sabharwal,Electronics,9876540889,1023,95.55555555555556,80.09111111111112,3,78.71666666666667,80.75,80.80666666666667,150000,150000,Paid,65,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2890,Advik Morar,Electrical,9876540890,1043,92.22222222222223,74.55555555555556,3,74.81666666666666,81.04,67.81,150000,0,Overdue,75,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2891,Arin Rout,Electronics,9876540891,1040,75.55555555555556,83.97444444444444,3,84.13,87.75999999999999,80.03333333333333,150000,150000,Paid,29,70,"Attendance 75.56% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2892,Lila Anand,Computer Science,9876540892,1037,98.88888888888889,66.05222222222223,3,91.55,36.79333333333333,69.81333333333333,150000,150000,Paid,52,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2893,Bahadurjit Saha,Computer Science,9876540893,1004,93.33333333333333,73.58777777777777,3,76.5,76.18,68.08333333333333,150000,150000,Paid,46,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2894,Sneha Wason,Electronics,9876540894,1019,92.22222222222223,75.82777777777778,3,68.33,74.26666666666667,84.88666666666667,150000,150000,Paid,36,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2895,Yagnesh Mohanty,Electronics,9876540895,1026,97.77777777777777,73.75888888888889,3,70.73666666666666,73.75666666666667,76.78333333333335,150000,150000,Paid,19,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2896,Anirudh Sahni,Computer Science,9876540896,1024,94.44444444444444,67.4211111111111,3,56.99,74.74666666666667,70.52666666666666,150000,0,Overdue,135,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2897,Samar Singhal,Civil,9876540897,1015,93.33333333333333,79.35555555555555,3,89.32666666666667,64.46666666666668,84.27333333333333,150000,150000,Paid,39,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2898,Alka Sachdev,Mechanical,9876540898,1013,96.66666666666667,47.3,3,42.403333333333336,68.45,31.046666666666667,150000,150000,Paid,33,100,"Overall Avg Score 47.30% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Red
2899,Ganga Jhaveri,Electrical,9876540899,1003,96.66666666666667,64.60555555555555,3,81.13333333333334,81.77666666666667,30.906666666666666,150000,150000,Paid,68,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2900,Teerth Parmer,Civil,9876540900,1035,95.55555555555556,79.85888888888888,3,68.55333333333333,78.93333333333334,92.08999999999999,150000,150000,Paid,52,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2901,Qushi Datta,Civil,9876540901,1036,73.33333333333333,68.49888888888889,3,81.29666666666667,76.7,47.5,150000,150000,Paid,19,70,"Attendance 73.33% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2902,Siya Sachdeva,Computer Science,9876540902,1036,95.55555555555556,76.38666666666667,3,79.55666666666666,63.806666666666665,85.79666666666667,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2903,Lavanya Keer,Electrical,9876540903,1021,96.66666666666667,74.34666666666666,3,71.26333333333334,78.25666666666667,73.52,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2904,Jeet Nagarajan,Mechanical,9876540904,1035,95.55555555555556,80.0,3,89.13333333333333,66.08,84.78666666666668,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2905,Dalaja Rege,Computer Science,9876540905,1037,91.11111111111111,77.53555555555556,3,75.47333333333334,76.15333333333334,80.98,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2906,Sudiksha Barman,Mechanical,9876540906,1014,98.88888888888889,76.39444444444445,3,75.48333333333333,73.81666666666666,79.88333333333333,150000,133101,Partial,119,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2907,Aarnav Chadha,Electrical,9876540907,1047,93.33333333333333,63.199999999999996,3,77.59333333333333,75.67999999999999,36.32666666666666,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2908,Advik Palla,Electronics,9876540908,1007,94.44444444444444,63.33222222222222,3,80.36,39.593333333333334,70.04333333333334,150000,150000,Paid,24,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2909,Darpan Jhaveri,Civil,9876540909,1025,96.66666666666667,76.90666666666667,3,71.72333333333334,80.04666666666667,78.95,150000,150000,Paid,70,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2910,Hemal Ray,Electrical,9876540910,1010,95.55555555555556,74.42444444444443,3,70.79333333333334,79.15333333333332,73.32666666666667,150000,150000,Paid,39,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2911,Ekansh Kannan,Mechanical,9876540911,1024,93.33333333333333,76.87888888888888,3,69.90333333333334,80.09333333333333,80.64,150000,150000,Paid,23,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2912,Tanmayi Brar,Civil,9876540912,1026,96.66666666666667,72.31555555555556,3,64.48,77.11666666666666,75.35000000000001,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2913,Dominic Rajagopal,Electrical,9876540913,1005,95.55555555555556,74.29666666666668,3,73.51666666666667,73.13666666666667,76.23666666666666,150000,150000,Paid,15,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2914,Vidhi Narasimhan,Mechanical,9876540914,1019,93.33333333333333,78.55555555555556,3,86.13666666666666,74.44,75.08999999999999,150000,150000,Paid,24,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2915,Zinal Ramaswamy,Mechanical,9876540915,1033,96.66666666666667,65.83888888888889,3,59.23666666666667,60.050000000000004,78.23,150000,150000,Paid,50,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2916,Jeremiah Ramesh,Computer Science,9876540916,1027,96.66666666666667,74.36222222222221,3,62.27666666666667,85.12,75.69,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2917,Yachana Dasgupta,Electrical,9876540917,1045,96.66666666666667,77.16222222222223,3,74.86333333333333,74.38000000000001,82.24333333333334,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2918,Pallavi Swamy,Electrical,9876540918,1041,94.44444444444444,74.29555555555555,3,75.57,79.75,67.56666666666666,150000,150000,Paid,61,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2919,Eta Sheth,Computer Science,9876540919,1047,93.33333333333333,72.49888888888889,3,76.49333333333333,72.61333333333333,68.39,150000,150000,Paid,33,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2920,Krishna Sastry,Electrical,9876540920,1045,98.88888888888889,58.458888888888886,3,78.09666666666666,23.46666666666667,73.81333333333333,150000,150000,Paid,37,85,"Overall Avg Score 58.46% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2921,Leela Hayre,Electronics,9876540921,1043,95.55555555555556,79.77666666666667,3,82.62,73.18333333333334,83.52666666666666,150000,150000,Paid,21,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2922,Yamini Bal,Electrical,9876540922,1014,81.11111111111111,78.67444444444443,3,72.15333333333332,84.83999999999999,79.02999999999999,150000,150000,Paid,58,85,"Attendance 81.11% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2923,Xalak Mohanty,Civil,9876540923,1001,96.66666666666667,76.72555555555556,3,90.31333333333333,73.54666666666667,66.31666666666666,150000,150000,Paid,15,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2924,Anya Borra,Electronics,9876540924,1033,93.33333333333333,77.50555555555555,3,87.85333333333334,61.21666666666667,83.44666666666667,150000,150000,Paid,50,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2925,Ucchal Sodhi,Electrical,9876540925,1015,95.55555555555556,79.72111111111111,3,79.49333333333334,81.55333333333333,78.11666666666667,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2926,Inaya Mohanty,Electronics,9876540926,1028,93.33333333333333,73.78777777777778,3,70.16000000000001,73.8,77.40333333333334,150000,150000,Paid,57,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2927,Varenya Chaudry,Mechanical,9876540927,1023,95.55555555555556,53.13777777777778,3,39.70666666666667,83.60666666666667,36.1,150000,150000,Paid,64,85,"Overall Avg Score 53.14% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2928,Wahab Parekh,Electronics,9876540928,1009,93.33333333333333,79.89222222222222,3,79.5,75.84333333333333,84.33333333333333,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2929,Charan Sarna,Civil,9876540929,1023,94.44444444444444,73.21111111111111,3,71.81,66.48666666666666,81.33666666666666,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2930,Maanav Rai,Mechanical,9876540930,1048,95.55555555555556,72.58333333333333,3,71.14,73.38666666666667,73.22333333333334,150000,150000,Paid,22,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2931,Viraj Bhardwaj,Electronics,9876540931,1008,73.33333333333333,64.44444444444444,3,84.28666666666668,22.733333333333334,86.31333333333333,150000,150000,Paid,63,85,"Attendance 73.33% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2932,Warinder Loke,Civil,9876540932,1041,94.44444444444444,75.89666666666668,3,78.65333333333334,78.17999999999999,70.85666666666667,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2933,Darika Loke,Computer Science,9876540933,1047,94.44444444444444,75.64,3,66.13333333333334,81.55666666666666,79.23,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2934,Rajeshri Nadig,Electronics,9876540934,1044,93.33333333333333,67.02777777777777,3,52.843333333333334,74.63666666666667,73.60333333333334,150000,150000,Paid,21,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2935,Qadim Bath,Electronics,9876540935,1043,96.66666666666667,86.22,3,91.79333333333334,79.63666666666667,87.23,150000,150000,Paid,50,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
